Congregation,National_Affiliation,Sub_Affiliations,Name,Building_Type,Congregation_Race,Cross_Street,Street_Address,City_State,Zip_Code,Full Address,Latitude,Longitude
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,New Home Baptist Church,Church,Black,full address provided,3140 Jackson Ave.,"New Orleans, Louisiana",70125,"3140 Jackson Ave. New Orleans, Louisiana 70125",29.9472235,-90.0921727
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,New Progressive Baptist Church,Church,Black,full address provided,2531 Rousseau St.,"New Orleans, Louisiana",70130,"2531 Rousseau St. New Orleans, Louisiana 70130",29.9221662,-90.076929
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Pilgrim Progress Baptist Church,Church,Black,full address provided,3600 Loyola St.,"New Orleans, Louisiana",70115,"3600 Loyola St. New Orleans, Louisiana 70115",29.9328655,-90.0958883
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,St. Matthew's Chapel Baptist Church,Church,Black,full address provided,1323 Perdido St.,"New Orleans, Louisiana",70112,"1323 Perdido St. New Orleans, Louisiana 70112",29.9523489,-90.0761857
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist State Association,Second Mount Calvary Baptist Church,Church,Black,full address provided,2824 Fourth St.,"New Orleans, Louisiana",70113,"2824 Fourth St. New Orleans, Louisiana 70113",29.9416512,-90.0929824
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist Association No. 2,Little Zion Baptist Church,Church,Black,full address provided,2420 Calliope St.,"New Orleans, Louisiana",70113,"2420 Calliope St. New Orleans, Louisiana 70113",29.9452568,-90.0795265
Baptist,No National Convention Affiliation,Louisiana Freedman Missionary Baptist Association No. 2,New St. Andrew's Baptist Church,Church,Black,full address provided,3212 College Court,"New Orleans, Louisiana",70125,"3212 College Court New Orleans, Louisiana 70125",29.957461,-90.1089646
Baptist,No National Convention Affiliation,Missionary Baptist Christian Union,Congregational Baptist Church,Church,Black,full address provided,2630 Mistletoe St.,"New Orleans, Louisiana",70118,"2630 Mistletoe St. New Orleans, Louisiana 70118",29.9655681,-90.1275815
Baptist,No National Convention Affiliation,Missionary Baptist Christian Union,Rose of Sharon Baptist Church,Church,Black,full address provided,8915 Palm St.,"New Orleans, Louisiana",70118,"8915 Palm St. New Orleans, Louisiana 70118",29.970163,-90.118122
Baptist,No National Convention Affiliation,National Baptist Convention of America,Greater Tulane Baptist Church,Church,Black,full address provided,214 N. Johnson St.,"New Orleans, Louisiana",70112,"214 N. Johnson St. New Orleans, Louisiana 70112",29.9626693,-90.0800241
Baptist,No National Convention Affiliation,National Baptist Convention of America,St. Luke's Baptist Church,Church,Black,full address provided,2205 Montegut St.,"New Orleans, Louisiana",70117,"2205 Montegut St. New Orleans, Louisiana 70117",29.979471,-90.0422788
Baptist,No National Convention Affiliation,New Founded Industrial Missionary Baptist Association,The Beulah Baptist Church,Church,Black,full address provided,4240 Thalia St.,"New Orleans, Louisiana",70125,"4240 Thalia St. New Orleans, Louisiana 70125",29.9544141,-90.1013628
Baptist,No National Convention Affiliation,New Founded Industrial Missionary Baptist Association,First St. Luke's Baptist Church,Church,Black,full address provided,917 S. White St.,"New Orleans, Louisiana",70125,"917 S. White St. New Orleans, Louisiana 70125",29.9583887,-90.0965913
Baptist,No National Convention Affiliation,New Founded Industrial Missionary Baptist Association,New Jerusalem Baptist Church,Church,Black,full address provided,1223 Saratoga St.,"New Orleans, Louisiana",70113,"1223 Saratoga St. New Orleans, Louisiana 70113",29.9439348,-90.0795879
Baptist,No National Convention Affiliation,New Orleans Missionary Baptist Association,St. Paul's Baptist Church,Church,Black,full address provided,2528 Loyola St.,"New Orleans, Louisiana",70113,"2528 Loyola St. New Orleans, Louisiana 70113",29.9448912,-90.0789103
Baptist,No National Convention Affiliation,The Pure Light Missionary Baptist Association of the State of Louisiana,Gloryland Baptist Church,Church,Black,full address provided,3824 Melpomene St.,"New Orleans, Louisiana",70130,"3824 Melpomene St. New Orleans, Louisiana 70130",29.9372748,-90.0715943
Baptist,No National Convention Affiliation,The Pure Light Missionary Baptist Association of the State of Louisiana,St. Matthew's Baptist Church,Church,Black,full address provided,2528 Loyola St.,"New Orleans, Louisiana",70113,"2528 Loyola St. New Orleans, Louisiana 70113",29.9448912,-90.0789103
Baptist,No National Convention Affiliation,Research and Educational Missionary Baptist Association,Flower Garden Baptist Church,Church,Black,full address provided,2633 Calliope St.,"New Orleans, Louisiana",70113,"2633 Calliope St. New Orleans, Louisiana 70113",29.9452568,-90.0795265
Baptist,No National Convention Affiliation,Research and Educational Missionary Baptist Association,Greater New Sunrise Baptist Church,Church,Black,full address provided,1124 S. Robertson St.,"New Orleans, Louisiana",70112,"1124 S. Robertson St. New Orleans, Louisiana 70112",29.9564221,-90.0786959
Baptist,No National Convention Affiliation,Second District Baptist Association,Mount Carmel Baptist Church,Church,Black,full address provided,3418 Willow St.,"New Orleans, Louisiana",70115,"3418 Willow St. New Orleans, Louisiana 70115",29.9396546,-90.0976056
Baptist,No National Convention Affiliation,Shiloh Missionary Baptist Association of New Orleans,Hew Sunrise Baptist Church,Church,Black,full address provided,1215 Magnolia St.,"New Orleans, Louisiana",70113,"1215 Magnolia St. New Orleans, Louisiana 70113",29.947012,-90.084699
Baptist,No National Convention Affiliation,Shiloh Missionary Baptist Association of New Orleans,Second Pilgrim Baptist Church,Church,Black,full address provided,2019 Clio St.,"New Orleans, Louisiana",70113,"2019 Clio St. New Orleans, Louisiana 70113",29.9441403,-90.0785146
Baptist,No National Convention Affiliation,Southern District Missionary Baptist Association of Louisiana,Macedonia Baptist Church,Church,Black,full address provided,2810 Erato St.,"New Orleans, Louisiana",70113,"2810 Erato St. New Orleans, Louisiana 70113",29.9468774,-90.0861025
Baptist,No National Convention Affiliation,Southern District Missionary Baptist Association of Louisiana,Mount Olive Baptist Church,Church,Black,full address provided,715 Clara St.,"New Orleans, Louisiana",70113,"715 Clara St. New Orleans, Louisiana 70113",29.9468062,-90.0858571
Baptist,No National Convention Affiliation,Southern District Missionary Baptist Association of Louisiana,New Mount Era Baptist Church,Church,Black,full address provided,2519 S. Prieur St.,"New Orleans, Louisiana",70125,"2519 S. Prieur St. New Orleans, Louisiana 70125",29.9462618,-90.0945189
Baptist,No National Convention Affiliation,Southern District Missionary Baptist Association of Louisiana,Second Morning Star Baptist Church,Church,Black,full address provided,3528 First St.,"New Orleans, Louisiana",70125,"3528 First St. New Orleans, Louisiana 70125",29.9487573,-90.094874
Baptist,No National Convention Affiliation,Southern District Missionary Baptist Association of Louisiana,True Heart Baptist Church,Church,Black,full address provided,1416 La Salle St.,"New Orleans, Louisiana",70113,"1416 La Salle St. New Orleans, Louisiana 70113",29.9513205,-90.0785456
Baptist,No National Convention Affiliation,The Universal Missionary Baptist Association,Good Faith Baptist Church,Church,Black,full address provided,1825 Calliope St.,"New Orleans, Louisiana",70113,"1825 Calliope St. New Orleans, Louisiana 70113",29.9435752,-90.0765022
Baptist,No National Convention Affiliation,The Universal Missionary Baptist Association,Little Mount Olive Baptist Church,Church,Black,full address provided,2726 Perdido St.,"New Orleans, Louisiana",70119,"2726 Perdido St. New Orleans, Louisiana 70119",29.9597762,-90.0935304
Baptist,No National Convention Affiliation,The Universal Missionary Baptist Association,Mount Bethel Baptist Church,Church,Black,full address provided,2625 S. Dorgenois St.,"New Orleans, Louisiana",70125,"2625 S. Dorgenois St. New Orleans, Louisiana 70125",29.9502936,-90.0987638
Baptist,No National Convention Affiliation,The Universal Missionary Baptist Association,Mount Calvary Baptist Church,Church,Black,full address provided,2129 Clio St.,"New Orleans, Louisiana",70113,"2129 Clio St. New Orleans, Louisiana 70113",29.9454188,-90.0806497
Baptist,No National Convention Affiliation,The Universal Missionary Baptist Association,Mount Pilgrim Baptist Church,Church,Black,full address provided,2318 S. Roman St.,"New Orleans, Louisiana",70125,"2318 S. Roman St. New Orleans, Louisiana 70125",29.9463136,-90.0917431
Baptist,No National Convention Affiliation,The Universal Missionary Baptist Association,Sunlight Baptist Church,Church,Black,full address provided,1914 Lafayette St.,"New Orleans, Louisiana",70113,"1914 Lafayette St. New Orleans, Louisiana 70113",29.9494627,-90.0759487
Baptist,Independent Baptist (no affiliation),n/a,Altar Branch Baptist Church,Church,Black,De Armas and Odeon Sts.,3223 De Armas St.,"New Orleans, Louisiana",70114,"3223 De Armas St. New Orleans, Louisiana 70114",29.9425441,-90.0217717
Baptist,Independent Baptist (no affiliation),n/a,Berean Baptist Church,Church,Black,full address provided,2125 Clio St.,"New Orleans, Louisiana",70113,"2125 Clio St. New Orleans, Louisiana 70113",29.945321,-90.0804746
Baptist,Independent Baptist (no affiliation),n/a,Bethlehem Baptist Church,Church,Black,full address provided,2120 Fourth St.,"New Orleans, Louisiana",70113,"2120 Fourth St. New Orleans, Louisiana 70113",29.9356718,-90.0885122
Baptist,Independent Baptist (no affiliation),n/a,Beulah Land Baptist Church,Church,Black,full address provided,2436 St. Maurice Ave.,"New Orleans, Louisiana",70117,"2436 St. Maurice Ave. New Orleans, Louisiana 70117",29.973007,-90.003924
Baptist,Independent Baptist (no affiliation),n/a,Beulah Land Baptist Church,Church,Black,full address provided,2330 First St.,"New Orleans, Louisiana",70113,"2330 First St. New Orleans, Louisiana 70113",29.9391534,-90.0874491
Baptist,Independent Baptist (no affiliation),n/a,Bright Morning Star Baptist Church,Church,Black,full address provided,1818 S. Liberty St.,"New Orleans, Louisiana",70113,"1818 S. Liberty St. New Orleans, Louisiana 70113",29.9412262,-90.0835817
Baptist,Independent Baptist (no affiliation),n/a,Caanan Baptist Church,Church,Black,full address provided,9111 Palmetto St.,"New Orleans, Louisiana",70118,"9111 Palmetto St. New Orleans, Louisiana 70118",29.973012,-90.118183
Baptist,Independent Baptist (no affiliation),n/a,Calvary Baptist Church,Church,Black,full address provided,302 Olivier St.,"New Orleans, Louisiana",70114,"302 Olivier St. New Orleans, Louisiana 70114",29.9531448,-90.0497515
Baptist,Independent Baptist (no affiliation),n/a,China Grove Baptist Church,Church,Black,full address provided,539 Burgundy St.,"New Orleans, Louisiana",70112,"539 Burgundy St. New Orleans, Louisiana 70112",29.9589605,-90.0684085
Baptist,Independent Baptist (no affiliation),n/a,Christ Baptist Church,Church,Black,full address provided,412 Bringier St.,"New Orleans, Louisiana",70114,"412 Bringier St. New Orleans, Louisiana 70114",29.9373651,-90.0215574
Baptist,Independent Baptist (no affiliation),n/a,East Jerusalem Baptist Church,Church,Black,full address provided,1700 Feliciana St.,"New Orleans, Louisiana",70117,"1700 Feliciana St. New Orleans, Louisiana 70117",29.974098,-90.043417
Baptist,Independent Baptist (no affiliation),n/a,El Bethel Baptist Church,Church,Black,full address provided,1819 S. Liberty St.,"New Orleans, Louisiana",70113,"1819 S. Liberty St. New Orleans, Louisiana 70113",29.9411164,-90.0841895
Baptist,Independent Baptist (no affiliation),n/a,Evening Star Baptist Church,Church,Black,full address provided,1401 S. Galver St.,"New Orleans, Louisiana",70125,"1401 S. Galver St. New Orleans, Louisiana 70125",29.9497565,-90.0927273
Baptist,Independent Baptist (no affiliation),n/a,Evergreen Baptist Church,Church,Black,full address provided,2021 Foucher St.,"New Orleans, Louisiana",70115,"2021 Foucher St. New Orleans, Louisiana 70115",29.9318391,-90.0951937
Baptist,Independent Baptist (no affiliation),n/a,Faith Baptist Mission,Church,Black,full address provided,3050 Dauphine St.,"New Orleans, Louisiana",70117,"3050 Dauphine St. New Orleans, Louisiana 70117",29.9644127,-90.0459159
Baptist,Independent Baptist (no affiliation),n/a,Fifth Baptist Church,Church,Black,full address provided,2535 Sixth St.,"New Orleans, Louisiana",70115,"2535 Sixth St. New Orleans, Louisiana 70115",29.9384085,-90.0932222
Baptist,Independent Baptist (no affiliation),n/a,First African Baptist Church,Church,Black,full address provided,2216 Third St.,"New Orleans, Louisiana",70113,"2216 Third St. New Orleans, Louisiana 70113",29.9370272,-90.0884392
Baptist,Independent Baptist (no affiliation),n/a,First Elizabeth Baptist Church,Church,Black,full address provided,2231 Clara St.,"New Orleans, Louisiana",70113,"2231 Clara St. New Orleans, Louisiana 70113",29.9432871,-90.0891931
Baptist,Independent Baptist (no affiliation),n/a,First Mount Zion Baptist Church,Church,Black,full address provided,3839 Juraonville St.,"New Orleans, Louisiana",70122,"3839 Juraonville St. New Orleans, Louisiana 70122",29.9957537,-90.0782739
Baptist,Independent Baptist (no affiliation),n/a,First New Zion Baptist Church,Church,Black,full address provided,1028 Amelia St.,"New Orleans, Louisiana",70115,"1028 Amelia St. New Orleans, Louisiana 70115",29.921237,-90.0933406
Baptist,Independent Baptist (no affiliation),n/a,First Pleasant Green Baptist Church,Church,Black,full address provided,2518 S. Roman St.,"New Orleans, Louisiana",70125,"2518 S. Roman St. New Orleans, Louisiana 70125",29.945142,-90.093596
Baptist,Independent Baptist (no affiliation),n/a,Good Faith Baptist Church,Church,Black,full address provided,2840 Louisa St.,"New Orleans, Louisiana",70126,"2840 Louisa St. New Orleans, Louisiana 70126",29.9867008,-90.0368729
Baptist,Independent Baptist (no affiliation),n/a,Greater Bethlehem Baptist Church,Church,Black,full address provided,2800 Second St.,"New Orleans, Louisiana",70113,"2800 Second St. New Orleans, Louisiana 70113",29.9421532,-90.0910134
Baptist,Independent Baptist (no affiliation),n/a,Greater Pilgrim Baptist Church*,Church,Black,Perdido and S. Derbigny Sts.,Perdido and S. Derbigny Sts.,"New Orleans, Louisiana",70112,"Perdido and S. Derbigny Sts. New Orleans, Louisiana 70112",29.953129,-90.08462
Baptist,Independent Baptist (no affiliation),n/a,Greater Pleasant Hill Baptist Church,Church,Black,full address provided,5057 Law St.,"New Orleans, Louisiana",70117,"5057 Law St. New Orleans, Louisiana 70117",29.9780635,-90.0163256
Baptist,Independent Baptist (no affiliation),n/a,Greater True Vine Baptist Church,Church,Black,full address provided,2500 Clouet St.,"New Orleans, Louisiana",70117,"2500 Clouet St. New Orleans, Louisiana 70117",29.9821546,-90.0399274
Baptist,Independent Baptist (no affiliation),n/a,Home Mission Baptist Church,Church,Black,full address provided,4201 Erato St.,"New Orleans, Louisiana",70125,"4201 Erato St. New Orleans, Louisiana 70125",29.9555067,-90.1007913
Baptist,Independent Baptist (no affiliation),n/a,Independent Baptist Church,Church,Black,full address provided,1719 Feliciana St.,"New Orleans, Louisiana",70117,"1719 Feliciana St. New Orleans, Louisiana 70117",29.9742803,-90.0428805
Baptist,Independent Baptist (no affiliation),n/a,Israel Baptist Church,Church,Black,full address provided,2826 Jackson Ave.,"New Orleans, Louisiana",70113,"2826 Jackson Ave. New Orleans, Louisiana 70113",29.9445483,-90.0899179
Baptist,Independent Baptist (no affiliation),n/a,Israelite Baptist Church,Church,Black,full address provided,1931 St. Andrew St.,"New Orleans, Louisiana",70113,"1931 St. Andrew St. New Orleans, Louisiana 70113",29.9389398,-90.0815532
Baptist,Independent Baptist (no affiliation),n/a,James Chapel Baptist Church,Church,Black,full address provided,1300 S. Galvez St.,"New Orleans, Louisiana",70125,"1300 S. Galvez St. New Orleans, Louisiana 70125",29.9500434,-90.0920693
Baptist,Independent Baptist (no affiliation),n/a,Jerusalem Baptist Church,Church,Black,full address provided,2633 S. Johnson St.,"New Orleans, Louisiana",70125,"2633 S. Johnson St. New Orleans, Louisiana 70125",29.9464156,-90.0961347
Baptist,Independent Baptist (no affiliation),n/a,Jerusalem Baptist Church,Church,Black,full address provided,2900 Melpomene St.,"New Orleans, Louisiana",70130,"2900 Melpomene St. New Orleans, Louisiana 70130",29.9391713,-90.075551
Baptist,Independent Baptist (no affiliation),n/a,The Loving Four Baptist Tabernacle,Church,Black,full address provided,2517 Fourth St.,"New Orleans, Louisiana",70113,"2517 Fourth St. New Orleans, Louisiana 70113",29.9397823,-90.0913537
Baptist,Independent Baptist (no affiliation),n/a,Mercy Seat Baptist Church,Church,Black,full address provided,2311 Seventh St.,"New Orleans, Louisiana",70115,"2311 Seventh St. New Orleans, Louisiana 70115",29.9357962,-90.0924737
Baptist,Independent Baptist (no affiliation),n/a,Morning Star Baptist Church,Church,Black,full address provided,1246 Vallette St.,"New Orleans, Louisiana",70114,"1246 Vallette St. New Orleans, Louisiana 70114",29.942552,-90.0493589
Baptist,Independent Baptist (no affiliation),n/a,Morning Star Baptist Church,Church,Black,full address provided,626 Burgundy St.,"New Orleans, Louisiana",70112,"626 Burgundy St. New Orleans, Louisiana 70112",29.959469,-90.0676513
Baptist,Independent Baptist (no affiliation),n/a,Morris Brown Baptist Church,Church,Black,full address provided,2031 Touro St.,"New Orleans, Louisiana",70116,"2031 Touro St. New Orleans, Louisiana 70116",29.9782103,-90.0600514
Baptist,Independent Baptist (no affiliation),n/a,Mount Bethel Baptist Church,Church,Black,full address provided,2305 Sixth St.,"New Orleans, Louisiana",70113,"2305 Sixth St. New Orleans, Louisiana 70113",29.9361877,-90.0915535
Baptist,Independent Baptist (no affiliation),n/a,Mount Bethel Baptist Church,Church,Black,full address provided,2818 Clara St.,"New Orleans, Louisiana",70115,"2818 Clara St. New Orleans, Louisiana 70115",29.9402731,-90.0938625
Baptist,Independent Baptist (no affiliation),n/a,Mount Corinth Baptist Church,Church,Black,full address provided,1906 La Manche St.,"New Orleans, Louisiana",70117,"1906 La Manche St. New Orleans, Louisiana 70117",29.969349,-90.012316
Baptist,Independent Baptist (no affiliation),n/a,Mount Eria Baptist Church,Church,Black,full address provided,2713 S. Robertson St.,"New Orleans, Louisiana",70113,"2713 S. Robertson St. New Orleans, Louisiana 70113",29.939802,-90.091778
Baptist,Independent Baptist (no affiliation),n/a,Mount Moriah Baptist Church,Church,Black,full address provided,2540 Congress St.,"New Orleans, Louisiana",70117,"2540 Congress St. New Orleans, Louisiana 70117",29.9818099,-90.0344508
Baptist,Independent Baptist (no affiliation),n/a,Mount Nebo Baptist Church,Church,Black,full address provided,1711 S. Rampart St.,"New Orleans, Louisiana",70113,"1711 S. Rampart St. New Orleans, Louisiana 70113",29.9400646,-90.0814268
Baptist,Independent Baptist (no affiliation),n/a,Mount Olive Baptist Church,Church,Black,full address provided,2625 S. Dorgenois St.,"New Orleans, Louisiana",70125,"2625 S. Dorgenois St. New Orleans, Louisiana 70125",29.9502936,-90.0987638
Baptist,Independent Baptist (no affiliation),n/a,Mount Olive Baptist Church,Church,Black,full address provided,1926 Felicity St.,"New Orleans, Louisiana",70113,"1926 Felicity St. New Orleans, Louisiana 70113",29.939432,-90.081442
Baptist,Independent Baptist (no affiliation),n/a,Mount Zion Baptist Church,Church,Black,full address provided,2818 Clara St.,"New Orleans, Louisiana",70115,"2818 Clara St. New Orleans, Louisiana 70115",29.9402731,-90.0938625
Baptist,Independent Baptist (no affiliation),n/a,Nazareth Baptist Church,Church,Black,full address provided,2937 Amelia St.,"New Orleans, Louisiana",70115,"2937 Amelia St. New Orleans, Louisiana 70115",29.9402439,-90.0982853
Baptist,Independent Baptist (no affiliation),n/a,New Ark Baptist Church,Church,Black,full address provided,3301 Pine St.,"New Orleans, Louisiana",70125,"3301 Pine St. New Orleans, Louisiana 70125",29.9596463,-90.1100181
Baptist,Independent Baptist (no affiliation),n/a,New St. Markts Baptist Church,Church,Black,full address provided,4227 Erato St.,"New Orleans, Louisiana",70125,"4227 Erato St. New Orleans, Louisiana 70125",29.9557886,-90.1013483
Baptist,Independent Baptist (no affiliation),n/a,New St. Thomas Baptist Church,Church,Black,full address provided,4123 Melpomene St.,"New Orleans, Louisiana",70130,"4123 Melpomene St. New Orleans, Louisiana 70130",29.9372748,-90.0715943
Baptist,Independent Baptist (no affiliation),n/a,Olive Branch Baptist Church*,Church,Black,full address provided,1126 Odeon Ave.,"New Orleans, Louisiana",70114,"1126 Odeon Ave. New Orleans, Louisiana 70114",29.943111,-90.022081
Baptist,Independent Baptist (no affiliation),n/a,Peaceful Baptist Church,Church,Black,full address provided,1433 Andry St.,"New Orleans, Louisiana",70117,"1433 Andry St. New Orleans, Louisiana 70117",29.9654354,-90.0170309
Baptist,Independent Baptist (no affiliation),n/a,Pilgrim Baptist Church,Church,Black,full address provided,619 Forstall St.,"New Orleans, Louisiana",70117,"619 Forstall St. New Orleans, Louisiana 70117",29.9577852,-90.0228248
Baptist,Independent Baptist (no affiliation),n/a,Pilgrim Rest Baptist Church,Church,Black,full address provided,2432 Flood St.,"New Orleans, Louisiana",70117,"2432 Flood St. New Orleans, Louisiana 70117",29.9755356,-90.0125177
Baptist,Independent Baptist (no affiliation),n/a,Pilgrim Rest Baptist Church,Church,Black,full address provided,3221 Thalia St.,"New Orleans, Louisiana",70125,"3221 Thalia St. New Orleans, Louisiana 70125",29.948695,-90.090279
Baptist,Independent Baptist (no affiliation),n/a,Pilgrim Travelers ' Baptist Church,Church,Black,full address provided,500 Adelo St.,"New Orleans, Louisiana",70130,"500 Adelo St. New Orleans, Louisiana 70130",29.955846,-90.0651861
Baptist,Independent Baptist (no affiliation),n/a,Pleasant Hill Baptist Church,Church,Black,full address provided,2604 St. Ferdinand St.,"New Orleans, Louisiana",70117,"2604 St. Ferdinand St. New Orleans, Louisiana 70117",29.9818944,-90.0441702
Baptist,Independent Baptist (no affiliation),n/a,Pure Light Baptist Church,Church,Black,full address provided,3228 Law St.,"New Orleans, Louisiana",70117,"3228 Law St. New Orleans, Louisiana 70117",29.9820997,-90.037639
Baptist,Independent Baptist (no affiliation),n/a,Queen Esther Baptist Church,Church,Black,full address provided,3419 D'Hemecourt St.,"New Orleans, Louisiana",70119,"3419 D'Hemecourt St. New Orleans, Louisiana 70119",29.9660372,-90.0983101
Baptist,Independent Baptist (no affiliation),n/a,Rosedale Baptist Church,Church,Black,"Route No. 4, Gentilly Road","Route No. 4, Gentilly Road","New Orleans, Louisiana",70119,"Route No. 4, Gentilly Road New Orleans, Louisiana 70119",29.989178,-90.073096
Baptist,Independent Baptist (no affiliation),n/a,St. John's Baptist Church,Church,Black,full address provided,2519 S. Liberty St.,"New Orleans, Louisiana",70113,"2519 S. Liberty St. New Orleans, Louisiana 70113",29.9380044,-90.087941
Baptist,Independent Baptist (no affiliation),n/a,St. Joseph's Baptist Church,Church,Black,full address provided,2258 Seventh St.,"New Orleans, Louisiana",70115,"2258 Seventh St. New Orleans, Louisiana 70115",29.9353446,-90.0925105
Baptist,Independent Baptist (no affiliation),n/a,St. Mark's Baptist Church,Church,Black,full address provided,735 Lee's Lane,"New Orleans, Louisiana",70114,"735 Lees Lane New Orleans, Louisiana 70114",29.9359788,-90.0183519
Baptist,Independent Baptist (no affiliation),n/a,St. Mary's Baptist Church,Church,Black,full address provided,1235 Horace St.,"New Orleans, Louisiana",70114,"1235 Horace St. New Orleans, Louisiana 70114",29.9417839,-90.0216032
Baptist,Independent Baptist (no affiliation),n/a,St. Matthew's Evangelical Baptist Church,Church,Black,full address provided,3315 H. Rocheblave St.,"New Orleans, Louisiana",70117,"3315 H. Rocheblave St. New Orleans, Louisiana 70117",29.9805295,-90.0373384
Baptist,Independent Baptist (no affiliation),n/a,St. Peter's Baptist Church,Church,Black,full address provided,3035 Broadway St.,"New Orleans, Louisiana",70125,"3035 Broadway St. New Orleans, Louisiana 70125",29.9573619,-90.1109553
Baptist,Independent Baptist (no affiliation),n/a,St. Stephen's Baptist Church,Church,Black,full address provided,2527 S. Liberty St.,"New Orleans, Louisiana",70113,"2527 S. Liberty St. New Orleans, Louisiana 70113",29.9379671,-90.0880056
Baptist,Independent Baptist (no affiliation),n/a,St. Timothy's Missionary Baptist Church,Church,Black,full address provided,1828 Second St.,"New Orleans, Louisiana",70113,"1828 Second St. New Orleans, Louisiana 70113",29.9345517,-90.0854161
Baptist,Independent Baptist (no affiliation),n/a,Second Baptist Church,Church,Black,Cut Off Road (Algiers),2836 Sullen Pl.,"New Orleans, Louisiana",70131,"2836 Sullen Pl. New Orleans, Louisiana 70131",29.9228689,-89.9849524
Baptist,Independent Baptist (no affiliation),n/a,Second Bethlehem Baptist Church,Church,Black,full address provided,1819 S. Liberty St.,"New Orleans, Louisiana",70113,"1819 S. Liberty St. New Orleans, Louisiana 70113",29.9411164,-90.0841895
Baptist,Independent Baptist (no affiliation),n/a,Second Good Hope Baptist Church,Church,Black,full address provided,800 Elraira St.,"New Orleans, Louisiana",70114,"800 Elraira St. New Orleans, Louisiana 70114",29.9474172,-90.0468869
Baptist,Independent Baptist (no affiliation),n/a,Second Morning Star Baptist Church,Church,Black,full address provided,2501 Poydras St.,"New Orleans, Louisiana",70119,"2501 Poydras St. New Orleans, Louisiana 70119",29.9579354,-90.0904861
Baptist,Independent Baptist (no affiliation),n/a,Second Nazarene Baptist Church,Church,Black,Cut Off Road (Algiers),3062 Boyd St.,"New Orleans, Louisiana",70131,"3062 Boyd St. New Orleans, Louisiana 70131",29.9208129,-89.9843876
Baptist,Independent Baptist (no affiliation),n/a,Second Progressive Baptist Church,Church,Black,full address provided,2528 Orleans St.,"New Orleans, Louisiana",70116,"2528 Orleans St. New Orleans, Louisiana 70116",29.9596207,-90.0661824
Baptist,Independent Baptist (no affiliation),n/a,Second St. Luke's Baptist Church,Church,Black,full address provided,2613 Freret St.,"New Orleans, Louisiana",70113,"2613 Freret St. New Orleans, Louisiana 70113",29.9396373,-90.0902825
Baptist,Independent Baptist (no affiliation),n/a,Second Zion Travelers' Baptist Church,Church,Black,full address provided,925 N. Villere St.,"New Orleans, Louisiana",70116,"925 N. Villere St. New Orleans, Louisiana 70116",29.965052,-90.070137
Baptist,Independent Baptist (no affiliation),n/a,Star of Bethlehen Baptist Church,Church,Black,full address provided,2214 Freret St.,"New Orleans, Louisiana",70113,"2214 Freret St. New Orleans, Louisiana 70113",29.9409474,-90.0870609
Baptist,Independent Baptist (no affiliation),n/a,Star of Bethlehem Baptist Church,Church,Black,full address provided,2309 Sixth St.,"New Orleans, Louisiana",70115,"2309 Sixth St. New Orleans, Louisiana 70115",29.936386,-90.091578
Baptist,Independent Baptist (no affiliation),n/a,Star of Hope Baptist Church,Church,Black,full address provided,419 Marais St.,"New Orleans, Louisiana",70112,"419 Marais St. New Orleans, Louisiana 70112",29.9593182,-90.0736469
Baptist,Independent Baptist (no affiliation),n/a,Stranger' Home Baptist Church,Church,Black,full address provided,2420 S. Rocheblave St.,"New Orleans, Louisiana",70125,"2420 S. Rocheblave St. New Orleans, Louisiana 70125",29.9500078,-90.0963916
Baptist,Independent Baptist (no affiliation),n/a,Thalia St. Baptist Church,Church,Black,full address provided,2238 Thalia St.,"New Orleans, Louisiana",70113,"2238 Thalia St. New Orleans, Louisiana 70113",29.9435018,-90.0819434
Baptist,Independent Baptist (no affiliation),n/a,Trinity Baptist Church,Church,Black,full address provided,1123 Flood St.,"New Orleans, Louisiana",70117,"1123 Flood St. New Orleans, Louisiana 70117",29.962078,-90.016589
Baptist,Independent Baptist (no affiliation),n/a,The Triumph Baptist Church,Church,Black,full address provided,3431 Loyola St.,"New Orleans, Louisiana",70115,"3431 Loyola St. New Orleans, Louisiana 70115",29.9335664,-90.0950301
Baptist,Independent Baptist (no affiliation),n/a,Triumph Baptist Church,Church,Black,full address provided,2043 Law St.,"New Orleans, Louisiana",70119,"2043 Law St. New Orleans, Louisiana 70119",29.9835708,-90.0635265
Baptist,Independent Baptist (no affiliation),n/a,Tulane Ave. Baptist Church,Church,Black,full address provided,1719 Tulane Ave.,"New Orleans, Louisiana",70112,"1719 Tulane Ave. New Orleans, Louisiana 70112",29.957366,-90.080263
Baptist,Independent Baptist (no affiliation),n/a,Will Zion Baptist Church,Church,Black,full address provided,3230 Lausat Place,"New Orleans, Louisiana",70117,"3230 Lausat Place New Orleans, Louisiana 70117",29.9833695,-90.0376024
